Frame_ID,Marker_ID,Image_Path,X_min,Y_min,X_max,Y_max
2256,4,frame_02256.jpg,1762,1628,1800,1979
2257,4,frame_02257.jpg,1753,1629,1792,1979
2258,4,frame_02258.jpg,1746,1630,1782,1981
2259,4,frame_02259.jpg,1736,1632,1774,1981
2260,4,frame_02260.jpg,1729,1632,1767,1984
2261,4,frame_02261.jpg,1721,1632,1758,1983
2262,4,frame_02262.jpg,1712,1633,1749,1984
2263,4,frame_02263.jpg,1702,1632,1740,1982
2264,4,frame_02264.jpg,1693,1632,1730,1982
2265,4,frame_02265.jpg,1679,1632,1716,1980
2266,4,frame_02266.jpg,1664,1631,1701,1982
2267,4,frame_02267.jpg,1647,1631,1684,1980
2268,4,frame_02268.jpg,1629,1628,1666,1980
2269,4,frame_02269.jpg,1612,1626,1648,1977
2270,4,frame_02270.jpg,1600,1626,1637,1975
2271,4,frame_02271.jpg,1588,1624,1625,1971
2272,4,frame_02272.jpg,1580,1622,1614,1969
2273,4,frame_02273.jpg,1571,1620,1607,1967
2274,4,frame_02274.jpg,1562,1619,1598,1965
2275,4,frame_02275.jpg,1553,1618,1588,1962
2276,4,frame_02276.jpg,1545,1617,1581,1963
2277,4,frame_02277.jpg,1533,1617,1568,1962
2278,4,frame_02278.jpg,1520,1617,1554,1964
2279,4,frame_02279.jpg,1503,1617,1538,1964
2280,4,frame_02280.jpg,1488,1620,1522,1966
2281,4,frame_02281.jpg,1473,1621,1509,1968
2282,4,frame_02282.jpg,1459,1622,1496,1970
2283,4,frame_02283.jpg,1449,1625,1485,1971
2284,4,frame_02284.jpg,1438,1627,1473,1971
2285,4,frame_02285.jpg,1430,1626,1464,1972
2286,4,frame_02286.jpg,1421,1626,1457,1971
2287,4,frame_02287.jpg,1413,1626,1449,1970
2288,4,frame_02288.jpg,1405,1626,1439,1969
2289,4,frame_02289.jpg,1397,1625,1431,1968
2290,4,frame_02290.jpg,1387,1625,1420,1967
2291,4,frame_02291.jpg,1374,1624,1410,1966
2292,4,frame_02292.jpg,1362,1624,1397,1965
2293,4,frame_02293.jpg,1349,1624,1385,1966
2294,4,frame_02294.jpg,1336,1623,1372,1967
2295,4,frame_02295.jpg,1326,1624,1360,1966
2296,4,frame_02296.jpg,1314,1624,1349,1966
2297,4,frame_02297.jpg,1304,1625,1341,1967
2298,4,frame_02298.jpg,1295,1627,1332,1970
2299,4,frame_02299.jpg,1286,1630,1323,1971
2300,4,frame_02300.jpg,1275,1632,1313,1975
2301,4,frame_02301.jpg,1266,1635,1303,1976
2302,4,frame_02302.jpg,1254,1636,1291,1979
2303,4,frame_02303.jpg,1245,1636,1282,1979
2304,4,frame_02304.jpg,1236,1637,1273,1979
2305,4,frame_02305.jpg,1227,1636,1265,1979
2306,4,frame_02306.jpg,1222,1637,1259,1979
2307,4,frame_02307.jpg,1217,1636,1255,1980
2308,4,frame_02308.jpg,1214,1637,1251,1980
2309,4,frame_02309.jpg,1212,1636,1248,1981
2310,4,frame_02310.jpg,1207,1635,1244,1979
2311,4,frame_02311.jpg,1199,1634,1236,1974
2312,4,frame_02312.jpg,1192,1633,1230,1974
2313,4,frame_02313.jpg,1187,1629,1223,1969
2314,4,frame_02314.jpg,1184,1626,1220,1965
2315,4,frame_02315.jpg,1184,1624,1220,1961
2316,4,frame_02316.jpg,1186,1623,1220,1958
2317,4,frame_02317.jpg,1189,1621,1222,1957
2318,4,frame_02318.jpg,1191,1621,1224,1956
2319,4,frame_02319.jpg,1194,1621,1227,1954
2320,4,frame_02320.jpg,1195,1622,1228,1954
2321,4,frame_02321.jpg,1195,1622,1228,1955
2322,4,frame_02322.jpg,1192,1624,1225,1956
2323,4,frame_02323.jpg,1187,1625,1220,1958
2324,4,frame_02324.jpg,1181,1628,1214,1959
2325,4,frame_02325.jpg,1175,1630,1207,1961
2326,4,frame_02326.jpg,1166,1633,1200,1964
2327,4,frame_02327.jpg,1159,1634,1193,1966
2328,4,frame_02328.jpg,1152,1637,1187,1969
2329,4,frame_02329.jpg,1145,1637,1178,1969
2330,4,frame_02330.jpg,1134,1639,1169,1968
2331,4,frame_02331.jpg,1125,1638,1161,1969
2332,4,frame_02332.jpg,1115,1638,1149,1969
2333,4,frame_02333.jpg,1102,1637,1138,1968
2334,4,frame_02334.jpg,1091,1635,1128,1966
2335,4,frame_02335.jpg,1081,1634,1115,1963
2336,4,frame_02336.jpg,1071,1632,1107,1961
2337,4,frame_02337.jpg,1065,1627,1100,1958
2338,4,frame_02338.jpg,1060,1624,1095,1955
2339,4,frame_02339.jpg,1057,1621,1092,1952
2340,4,frame_02340.jpg,1056,1618,1091,1950
2341,4,frame_02341.jpg,1052,1617,1087,1949
2342,4,frame_02342.jpg,1044,1617,1080,1944
2343,4,frame_02343.jpg,1030,1618,1066,1946
2344,4,frame_02344.jpg,1012,1619,1050,1946
2345,4,frame_02345.jpg,996,1619,1036,1950
2346,4,frame_02346.jpg,980,1620,1020,1950
2347,4,frame_02347.jpg,965,1623,1005,1954
2348,4,frame_02348.jpg,951,1624,992,1954
2349,4,frame_02349.jpg,943,1626,984,1956
2350,4,frame_02350.jpg,937,1626,978,1957
2351,4,frame_02351.jpg,933,1627,973,1956
2352,4,frame_02352.jpg,928,1626,969,1955
2353,4,frame_02353.jpg,922,1626,964,1953
2354,4,frame_02354.jpg,917,1625,957,1952
2355,4,frame_02355.jpg,908,1624,949,1952
2356,4,frame_02356.jpg,896,1624,939,1951
2357,4,frame_02357.jpg,886,1623,928,1951
2358,4,frame_02358.jpg,876,1622,919,1950
2359,4,frame_02359.jpg,868,1621,910,1949
2360,4,frame_02360.jpg,862,1620,905,1949
2361,4,frame_02361.jpg,858,1621,901,1948
2362,4,frame_02362.jpg,855,1622,897,1948
2363,4,frame_02363.jpg,854,1623,894,1948
2364,4,frame_02364.jpg,851,1624,892,1950
2365,4,frame_02365.jpg,847,1626,890,1952
2366,4,frame_02366.jpg,846,1628,886,1953
2367,4,frame_02367.jpg,843,1631,884,1956
2368,4,frame_02368.jpg,842,1635,884,1958
2369,4,frame_02369.jpg,842,1639,884,1962
2370,4,frame_02370.jpg,841,1643,883,1967
2371,4,frame_02371.jpg,836,1647,878,1971
2372,4,frame_02372.jpg,831,1651,873,1978
2373,4,frame_02373.jpg,825,1656,869,1981
2374,4,frame_02374.jpg,817,1659,860,1984
2375,4,frame_02375.jpg,810,1662,854,1985
2376,4,frame_02376.jpg,803,1663,848,1985
2377,4,frame_02377.jpg,797,1663,841,1985
2378,4,frame_02378.jpg,793,1662,835,1984
2379,4,frame_02379.jpg,787,1659,829,1982
2380,4,frame_02380.jpg,781,1657,823,1980
2381,4,frame_02381.jpg,772,1655,816,1979
2382,4,frame_02382.jpg,766,1654,809,1974
2383,4,frame_02383.jpg,758,1650,801,1969
2384,4,frame_02384.jpg,748,1648,793,1968
2385,4,frame_02385.jpg,739,1646,784,1966
2386,4,frame_02386.jpg,730,1645,775,1967
2387,4,frame_02387.jpg,722,1644,767,1963
2388,4,frame_02388.jpg,712,1644,758,1964
2389,4,frame_02389.jpg,704,1645,749,1965
2390,4,frame_02390.jpg,698,1645,743,1967
2391,4,frame_02391.jpg,687,1647,734,1968
2392,4,frame_02392.jpg,681,1648,727,1969
2393,4,frame_02393.jpg,673,1649,720,1971
2394,4,frame_02394.jpg,668,1650,713,1972
2395,4,frame_02395.jpg,664,1650,709,1973
2396,4,frame_02396.jpg,657,1650,705,1972
2397,4,frame_02397.jpg,653,1649,700,1972
2398,4,frame_02398.jpg,651,1648,696,1971
2399,4,frame_02399.jpg,648,1646,692,1969
2400,4,frame_02400.jpg,646,1643,691,1964
2401,4,frame_02401.jpg,644,1640,688,1960
2402,4,frame_02402.jpg,642,1635,684,1956
2403,4,frame_02403.jpg,637,1632,681,1954
2404,4,frame_02404.jpg,635,1628,678,1948
2405,4,frame_02405.jpg,630,1624,674,1944
2406,4,frame_02406.jpg,623,1619,668,1940
2407,4,frame_02407.jpg,617,1616,662,1934
2408,4,frame_02408.jpg,611,1613,654,1931
2409,4,frame_02409.jpg,605,1610,647,1923
2410,4,frame_02410.jpg,595,1607,639,1921
2411,4,frame_02411.jpg,587,1605,630,1919
2412,4,frame_02412.jpg,576,1603,619,1918
2413,4,frame_02413.jpg,562,1602,607,1918
2414,4,frame_02414.jpg,547,1602,592,1918
2415,4,frame_02415.jpg,531,1603,577,1921
2416,4,frame_02416.jpg,514,1605,561,1921
2417,4,frame_02417.jpg,498,1606,546,1920
2418,4,frame_02418.jpg,483,1607,531,1923
2419,4,frame_02419.jpg,468,1609,518,1928
2420,4,frame_02420.jpg,459,1609,510,1927
2421,4,frame_02421.jpg,451,1609,503,1927
2422,4,frame_02422.jpg,445,1608,498,1927
2423,4,frame_02423.jpg,441,1609,494,1926
2424,4,frame_02424.jpg,439,1607,490,1923
2425,4,frame_02425.jpg,433,1607,487,1923
2426,4,frame_02426.jpg,427,1608,481,1924
2427,4,frame_02427.jpg,420,1607,472,1924
2428,4,frame_02428.jpg,410,1609,463,1927
2429,4,frame_02429.jpg,398,1609,451,1927
2430,4,frame_02430.jpg,384,1609,438,1928
2431,4,frame_02431.jpg,371,1609,427,1929
2432,4,frame_02432.jpg,361,1609,416,1928
2433,4,frame_02433.jpg,351,1609,408,1930
2434,4,frame_02434.jpg,345,1609,401,1929
2435,4,frame_02435.jpg,338,1608,395,1929
2436,4,frame_02436.jpg,334,1608,390,1929
2437,4,frame_02437.jpg,328,1608,386,1928
2438,4,frame_02438.jpg,321,1607,378,1928
2439,4,frame_02439.jpg,314,1607,372,1927
2440,4,frame_02440.jpg,309,1606,366,1924
2441,4,frame_02441.jpg,304,1604,362,1922
2442,4,frame_02442.jpg,299,1604,356,1922
2443,4,frame_02443.jpg,292,1603,351,1923
2444,4,frame_02444.jpg,287,1604,345,1923
2445,4,frame_02445.jpg,277,1606,335,1926
2446,4,frame_02446.jpg,261,1608,322,1928
2447,4,frame_02447.jpg,242,1611,304,1931
2448,4,frame_02448.jpg,215,1615,279,1937
2449,4,frame_02449.jpg,186,1618,253,1940
2450,4,frame_02450.jpg,155,1618,227,1944
2451,4,frame_02451.jpg,125,1618,200,1947
2452,4,frame_02452.jpg,100,1619,179,1947
2453,4,frame_02453.jpg,83,1616,163,1944
2454,4,frame_02454.jpg,76,1613,152,1940
2455,4,frame_02455.jpg,70,1608,147,1936
2456,4,frame_02456.jpg,65,1603,140,1931
2457,4,frame_02457.jpg,64,1598,137,1923
2458,4,frame_02458.jpg,55,1594,131,1917
2459,4,frame_02459.jpg,51,1590,127,1914
2460,4,frame_02460.jpg,44,1586,121,1911
2461,4,frame_02461.jpg,41,1582,114,1905
2462,4,frame_02462.jpg,38,1579,110,1901
2463,4,frame_02463.jpg,36,1575,106,1897
2464,4,frame_02464.jpg,33,1571,104,1893
2465,4,frame_02465.jpg,30,1568,103,1888
2466,4,frame_02466.jpg,22,1565,95,1884
2467,4,frame_02467.jpg,13,1563,86,1881
2468,4,frame_02468.jpg,0,1561,74,1881
2469,4,frame_02469.jpg,0,1559,62,1878
2470,4,frame_02470.jpg,0,1558,45,1871
2471,4,frame_02471.jpg,0,1557,30,1768
2472,4,frame_02472.jpg,0,1554,15,1665
2473,5,frame_02473.jpg,2485,1613,2523,1976
2474,5,frame_02474.jpg,2471,1611,2510,1974
2475,5,frame_02475.jpg,2455,1611,2495,1973
2476,5,frame_02476.jpg,2442,1609,2480,1971
2477,5,frame_02477.jpg,2430,1607,2469,1969
2478,5,frame_02478.jpg,2420,1605,2459,1966
2479,5,frame_02479.jpg,2411,1603,2450,1963
2480,5,frame_02480.jpg,2401,1600,2440,1960
2481,5,frame_02481.jpg,2391,1599,2431,1958
2482,5,frame_02482.jpg,2382,1596,2423,1955
2483,5,frame_02483.jpg,2374,1594,2415,1953
2484,5,frame_02484.jpg,2362,1594,2402,1951
2485,5,frame_02485.jpg,2348,1591,2392,1950
2486,5,frame_02486.jpg,2334,1590,2378,1948
2487,5,frame_02487.jpg,2320,1588,2363,1946
2488,5,frame_02488.jpg,2306,1586,2348,1943
2489,5,frame_02489.jpg,2293,1585,2335,1942
2490,5,frame_02490.jpg,2284,1585,2328,1942
2491,5,frame_02491.jpg,2276,1584,2318,1941
2492,5,frame_02492.jpg,2270,1584,2310,1940
2493,5,frame_02493.jpg,2263,1584,2303,1939
2494,5,frame_02494.jpg,2256,1584,2295,1939
2495,5,frame_02495.jpg,2246,1584,2288,1940
2496,5,frame_02496.jpg,2234,1584,2275,1940
2497,5,frame_02497.jpg,2220,1585,2264,1942
2498,5,frame_02498.jpg,2205,1586,2249,1943
2499,5,frame_02499.jpg,2191,1587,2237,1944
2500,5,frame_02500.jpg,2179,1587,2223,1945
2501,5,frame_02501.jpg,2167,1587,2212,1945
2502,5,frame_02502.jpg,2157,1588,2201,1945
2503,5,frame_02503.jpg,2145,1589,2188,1944
2504,5,frame_02504.jpg,2135,1589,2179,1945
2505,5,frame_02505.jpg,2122,1588,2166,1945
2506,5,frame_02506.jpg,2112,1588,2155,1944
2507,5,frame_02507.jpg,2102,1588,2147,1944
2508,5,frame_02508.jpg,2091,1587,2135,1944
2509,5,frame_02509.jpg,2080,1588,2123,1944
2510,5,frame_02510.jpg,2070,1587,2113,1942
2511,5,frame_02511.jpg,2058,1587,2103,1943
2512,5,frame_02512.jpg,2047,1586,2091,1942
2513,5,frame_02513.jpg,2035,1586,2079,1942
2514,5,frame_02514.jpg,2023,1586,2068,1940
2515,5,frame_02515.jpg,2014,1585,2060,1941
2516,5,frame_02516.jpg,1777,1227,2049,1940
2517,5,frame_02517.jpg,1998,1584,2043,1939
2518,5,frame_02518.jpg,1994,1583,2037,1938
2519,5,frame_02519.jpg,1992,1581,2037,1937
2520,5,frame_02520.jpg,1992,1581,2036,1937
2521,5,frame_02521.jpg,1994,1581,2038,1937
2522,5,frame_02522.jpg,1996,1581,2040,1938
2523,5,frame_02523.jpg,1997,1582,2040,1938
2524,5,frame_02524.jpg,1997,1582,2040,1939
2525,5,frame_02525.jpg,1992,1583,2034,1939
2526,5,frame_02526.jpg,1982,1585,2025,1941
2527,5,frame_02527.jpg,1970,1586,2013,1942
2528,5,frame_02528.jpg,1956,1586,2001,1943
2529,5,frame_02529.jpg,1943,1587,1988,1943
2530,5,frame_02530.jpg,1934,1588,1976,1942
2531,5,frame_02531.jpg,1926,1588,1969,1944
2532,5,frame_02532.jpg,1921,1587,1963,1943
2533,5,frame_02533.jpg,1914,1588,1958,1943
2534,5,frame_02534.jpg,1905,1589,1948,1944
2535,5,frame_02535.jpg,1896,1589,1939,1945
2536,5,frame_02536.jpg,1882,1590,1925,1945
2537,5,frame_02537.jpg,1867,1590,1911,1946
2538,5,frame_02538.jpg,1851,1590,1895,1947
2539,5,frame_02539.jpg,1836,1590,1880,1947
2540,5,frame_02540.jpg,1824,1590,1868,1946
2541,5,frame_02541.jpg,1812,1589,1857,1945
2542,5,frame_02542.jpg,1804,1588,1849,1945
2543,5,frame_02543.jpg,1796,1586,1842,1944
2544,5,frame_02544.jpg,1787,1586,1831,1942
2545,5,frame_02545.jpg,1779,1585,1823,1941
2546,5,frame_02546.jpg,1768,1584,1812,1939
2547,5,frame_02547.jpg,1754,1583,1799,1938
2548,5,frame_02548.jpg,1738,1582,1784,1937
2549,5,frame_02549.jpg,1721,1581,1767,1937
2550,5,frame_02550.jpg,1702,1580,1748,1936
2551,5,frame_02551.jpg,1682,1580,1730,1937
2552,5,frame_02552.jpg,1662,1581,1709,1937
2553,5,frame_02553.jpg,1645,1581,1693,1938
2554,5,frame_02554.jpg,1629,1582,1678,1939
2555,5,frame_02555.jpg,1617,1582,1667,1939
2556,5,frame_02556.jpg,1607,1583,1656,1941
2557,5,frame_02557.jpg,1599,1583,1647,1941
2558,5,frame_02558.jpg,1590,1584,1637,1940
2559,5,frame_02559.jpg,1580,1584,1628,1941
2560,5,frame_02560.jpg,1571,1584,1617,1942
2561,5,frame_02561.jpg,1560,1585,1607,1942
2562,5,frame_02562.jpg,1546,1586,1593,1944
2563,5,frame_02563.jpg,1533,1589,1579,1947
2564,5,frame_02564.jpg,1515,1591,1563,1950
2565,5,frame_02565.jpg,1497,1595,1548,1954
2566,5,frame_02566.jpg,1480,1598,1530,1959
2567,5,frame_02567.jpg,1460,1601,1510,1964
2568,5,frame_02568.jpg,1442,1605,1493,1969
2569,5,frame_02569.jpg,1424,1609,1476,1973
2570,5,frame_02570.jpg,1406,1615,1456,1978
2571,5,frame_02571.jpg,1387,1620,1437,1984
2572,5,frame_02572.jpg,1363,1624,1416,1989
2573,5,frame_02573.jpg,1341,1630,1394,1997
2574,5,frame_02574.jpg,1319,1635,1373,2003
2575,5,frame_02575.jpg,1301,1640,1357,2010
2576,5,frame_02576.jpg,1289,1643,1343,2014
2577,5,frame_02577.jpg,1281,1646,1335,2018
2578,5,frame_02578.jpg,1279,1648,1333,2020
2579,5,frame_02579.jpg,1273,1649,1328,2022
2580,5,frame_02580.jpg,1266,1651,1319,2026
2581,5,frame_02581.jpg,1249,1652,1301,2028
2582,5,frame_02582.jpg,1218,1654,1276,2032
2583,5,frame_02583.jpg,1184,1657,1241,2033
2584,5,frame_02584.jpg,1150,1660,1211,2038
2585,5,frame_02585.jpg,1119,1663,1181,2044
2586,5,frame_02586.jpg,1091,1665,1155,2048
2587,5,frame_02587.jpg,1066,1671,1131,2053
2588,5,frame_02588.jpg,1047,1675,1113,2058
2589,5,frame_02589.jpg,1031,1678,1097,2062
2590,5,frame_02590.jpg,1015,1682,1082,2068
2591,5,frame_02591.jpg,1003,1686,1070,2073
2592,5,frame_02592.jpg,991,1690,1058,2078
2593,5,frame_02593.jpg,980,1694,1046,2083
2594,5,frame_02594.jpg,968,1697,1035,2088
2595,5,frame_02595.jpg,948,1701,1016,2093
2596,5,frame_02596.jpg,933,1705,1002,2097
2597,5,frame_02597.jpg,910,1708,982,2102
2598,5,frame_02598.jpg,887,1712,959,2106
2599,5,frame_02599.jpg,857,1715,931,2111
2600,5,frame_02600.jpg,827,1719,900,2116
2601,5,frame_02601.jpg,786,1724,866,2125
2602,5,frame_02602.jpg,747,1727,831,2131
2603,5,frame_02603.jpg,713,1730,801,2137
2604,5,frame_02604.jpg,683,1732,774,2140
2605,5,frame_02605.jpg,673,1732,764,2140
2606,5,frame_02606.jpg,668,1730,758,2138
2607,5,frame_02607.jpg,686,1724,774,2130
2608,5,frame_02608.jpg,706,1717,790,2121
2609,5,frame_02609.jpg,723,1711,805,2113
2610,5,frame_02610.jpg,733,1703,814,2105
2611,5,frame_02611.jpg,737,1697,819,2096
2612,5,frame_02612.jpg,745,1690,825,2087
2613,5,frame_02613.jpg,757,1682,835,2078
2614,5,frame_02614.jpg,769,1674,845,2067
2615,5,frame_02615.jpg,769,1667,848,2059
2616,5,frame_02616.jpg,759,1660,840,2052
2617,5,frame_02617.jpg,742,1656,825,2045
2618,5,frame_02618.jpg,735,1649,817,2038
2619,5,frame_02619.jpg,739,1641,820,2029
2620,5,frame_02620.jpg,765,1634,844,2019
2621,5,frame_02621.jpg,800,1628,875,2009
2622,5,frame_02622.jpg,829,1622,902,2002
2623,5,frame_02623.jpg,862,1616,934,1992
2624,5,frame_02624.jpg,893,1610,964,1985
2625,5,frame_02625.jpg,922,1606,990,1978
2626,5,frame_02626.jpg,949,1603,1014,1973
2627,5,frame_02627.jpg,970,1600,1035,1969
2628,5,frame_02628.jpg,990,1598,1054,1966
2629,5,frame_02629.jpg,1010,1596,1074,1963
2630,5,frame_02630.jpg,1032,1594,1095,1960
2631,5,frame_02631.jpg,1055,1594,1118,1960
2632,5,frame_02632.jpg,1072,1593,1135,1959
2633,5,frame_02633.jpg,1091,1593,1155,1960
2634,5,frame_02634.jpg,1112,1595,1174,1960
2635,5,frame_02635.jpg,1132,1595,1195,1961
2636,5,frame_02636.jpg,1154,1598,1217,1962
2637,5,frame_02637.jpg,1180,1599,1242,1963
2638,5,frame_02638.jpg,1207,1601,1268,1963
2639,5,frame_02639.jpg,1234,1602,1294,1966
2640,5,frame_02640.jpg,1264,1603,1323,1966
2641,5,frame_02641.jpg,1295,1603,1355,1966
2642,5,frame_02642.jpg,1326,1603,1384,1965
2643,5,frame_02643.jpg,1356,1604,1412,1964
2644,5,frame_02644.jpg,1382,1604,1437,1963
2645,5,frame_02645.jpg,1401,1606,1459,1965
2646,5,frame_02646.jpg,1419,1606,1478,1967
2647,5,frame_02647.jpg,1440,1608,1497,1967
2648,5,frame_02648.jpg,1465,1608,1523,1969
2649,5,frame_02649.jpg,1496,1609,1552,1969
2650,5,frame_02650.jpg,1529,1610,1585,1969
2651,5,frame_02651.jpg,1562,1611,1616,1970
2652,5,frame_02652.jpg,1594,1612,1649,1972
2653,5,frame_02653.jpg,1627,1614,1682,1972
2654,5,frame_02654.jpg,1658,1616,1712,1975
2655,5,frame_02655.jpg,1690,1618,1744,1976
2656,5,frame_02656.jpg,1724,1619,1777,1977
2657,5,frame_02657.jpg,1758,1621,1810,1979
2658,5,frame_02658.jpg,1793,1623,1846,1982
2659,5,frame_02659.jpg,1826,1626,1876,1984
2660,5,frame_02660.jpg,1855,1630,1906,1987
2661,5,frame_02661.jpg,1884,1633,1935,1991
2662,5,frame_02662.jpg,1912,1636,1964,1996
2663,5,frame_02663.jpg,1938,1639,1990,1998
2664,5,frame_02664.jpg,1968,1642,2020,2002
2665,5,frame_02665.jpg,1997,1645,2048,2004
2666,5,frame_02666.jpg,2025,1647,2077,2007
2667,5,frame_02667.jpg,2055,1649,2107,2009
2668,5,frame_02668.jpg,2088,1651,2138,2011
2669,5,frame_02669.jpg,2114,1653,2164,2013
2670,5,frame_02670.jpg,2140,1655,2191,2015
2671,5,frame_02671.jpg,2161,1657,2209,2017
2672,5,frame_02672.jpg,2173,1657,2224,2019
2673,5,frame_02673.jpg,2183,1657,2234,2020
2674,5,frame_02674.jpg,2192,1658,2243,2020
2675,5,frame_02675.jpg,2201,1659,2251,2019
2676,5,frame_02676.jpg,2216,1658,2267,2019
2677,5,frame_02677.jpg,2236,1658,2284,2019
2678,5,frame_02678.jpg,2256,1658,2304,2019
2679,5,frame_02679.jpg,2274,1658,2322,2019
2680,5,frame_02680.jpg,2287,1657,2336,2019
2681,5,frame_02681.jpg,2299,1657,2348,2019
2682,5,frame_02682.jpg,2316,1657,2363,2019
2683,5,frame_02683.jpg,2332,1656,2381,2019
2684,5,frame_02684.jpg,2352,1655,2401,2021
2685,5,frame_02685.jpg,2374,1655,2418,2017
2686,5,frame_02686.jpg,2397,1654,2444,2015
2687,5,frame_02687.jpg,2419,1655,2463,2017
2688,5,frame_02688.jpg,2438,1656,2483,2019
2689,5,frame_02689.jpg,2456,1655,2503,2020
2690,5,frame_02690.jpg,2472,1654,2518,2020
2691,5,frame_02691.jpg,2491,1653,2534,2019
2692,5,frame_02692.jpg,2505,1653,2548,2018
2693,5,frame_02693.jpg,2519,1653,2564,2018
2694,5,frame_02694.jpg,2530,1653,2575,2017
2695,5,frame_02695.jpg,2543,1652,2588,2016
2696,5,frame_02696.jpg,2557,1652,2600,2015
2697,5,frame_02697.jpg,2571,1652,2614,2015
2698,5,frame_02698.jpg,2585,1651,2628,2015
2699,5,frame_02699.jpg,2599,1650,2643,2014
2700,5,frame_02700.jpg,2612,1649,2655,2013
2701,5,frame_02701.jpg,2626,1647,2670,2011
2702,5,frame_02702.jpg,2642,1646,2686,2011
2703,5,frame_02703.jpg,2661,1645,2705,2011
2704,5,frame_02704.jpg,2678,1643,2722,2008
2705,5,frame_02705.jpg,2698,1641,2743,2007
2706,5,frame_02706.jpg,2720,1640,2762,2005
2707,5,frame_02707.jpg,2743,1636,2784,2004
2708,5,frame_02708.jpg,2762,1635,2804,2002
2709,5,frame_02709.jpg,2777,1632,2821,2001
2710,5,frame_02710.jpg,2792,1629,2834,1997
2711,5,frame_02711.jpg,2803,1626,2845,1992
2712,5,frame_02712.jpg,2812,1622,2854,1987
2713,5,frame_02713.jpg,2824,1618,2866,1984
2714,5,frame_02714.jpg,2841,1616,2884,1982
2715,5,frame_02715.jpg,2867,1615,2907,1981
2716,5,frame_02716.jpg,2900,1615,2939,1982
2717,5,frame_02717.jpg,2930,1615,2968,1983
2718,5,frame_02718.jpg,2954,1615,2995,1985
2719,5,frame_02719.jpg,2976,1614,3017,1984
2720,5,frame_02720.jpg,2996,1615,3035,1983
2721,5,frame_02721.jpg,3021,1614,3062,1984
2722,5,frame_02722.jpg,3047,1613,3090,1985
2723,5,frame_02723.jpg,3073,1612,3116,1985
2724,5,frame_02724.jpg,3098,1610,3141,1984
2725,5,frame_02725.jpg,3116,1609,3161,1984
2726,5,frame_02726.jpg,3130,1606,3174,1980
2727,5,frame_02727.jpg,3139,1605,3183,1978
2728,5,frame_02728.jpg,3149,1603,3194,1975
2729,5,frame_02729.jpg,3157,1599,3202,1974
2730,5,frame_02730.jpg,3165,1597,3210,1969
2731,5,frame_02731.jpg,3171,1595,3217,1967
2732,5,frame_02732.jpg,3180,1594,3224,1965
2733,5,frame_02733.jpg,3191,1594,3236,1966
2734,5,frame_02734.jpg,3207,1596,3252,1968
2735,5,frame_02735.jpg,3225,1596,3272,1970
2736,5,frame_02736.jpg,3241,1596,3289,1969
2737,5,frame_02737.jpg,3246,1595,3292,1968
2738,5,frame_02738.jpg,3241,1595,3287,1967
2739,5,frame_02739.jpg,3231,1596,3274,1966
2740,5,frame_02740.jpg,3224,1596,3267,1966
2741,5,frame_02741.jpg,3228,1597,3273,1968
2742,5,frame_02742.jpg,3246,1600,3291,1973
2743,5,frame_02743.jpg,3273,1605,3321,1980
2744,5,frame_02744.jpg,3298,1608,3349,1985
2745,5,frame_02745.jpg,3311,1609,3361,1985
2746,5,frame_02746.jpg,3311,1609,3360,1984
2747,5,frame_02747.jpg,3306,1608,3354,1982
2748,5,frame_02748.jpg,3303,1606,3351,1979
2749,5,frame_02749.jpg,3306,1604,3354,1977
2750,5,frame_02750.jpg,3312,1603,3361,1975
2751,5,frame_02751.jpg,3322,1601,3371,1974
2752,5,frame_02752.jpg,3330,1602,3380,1975
2753,5,frame_02753.jpg,3336,1601,3387,1974
2754,5,frame_02754.jpg,3341,1601,3392,1973
2755,5,frame_02755.jpg,3344,1601,3394,1972
2756,5,frame_02756.jpg,3347,1600,3395,1970
2757,5,frame_02757.jpg,3347,1598,3396,1967
2758,5,frame_02758.jpg,3350,1597,3396,1965
2759,5,frame_02759.jpg,3351,1594,3397,1962
2760,5,frame_02760.jpg,3352,1593,3400,1961
2761,5,frame_02761.jpg,3356,1592,3403,1960
2762,5,frame_02762.jpg,3355,1591,3401,1958
2763,5,frame_02763.jpg,3354,1590,3400,1956
2764,5,frame_02764.jpg,3353,1590,3399,1955
2765,5,frame_02765.jpg,3356,1588,3403,1953
2766,5,frame_02766.jpg,3360,1585,3407,1951
2767,5,frame_02767.jpg,3365,1584,3412,1949
2768,5,frame_02768.jpg,3368,1583,3414,1947
2769,5,frame_02769.jpg,3370,1581,3417,1946
2770,5,frame_02770.jpg,3369,1580,3415,1944
2771,5,frame_02771.jpg,3365,1577,3411,1940
2772,5,frame_02772.jpg,3358,1576,3400,1937
2773,5,frame_02773.jpg,3351,1574,3393,1937
2774,5,frame_02774.jpg,3353,1574,3396,1937
2775,5,frame_02775.jpg,3367,1575,3413,1939
2776,5,frame_02776.jpg,3389,1578,3436,1942
2777,5,frame_02777.jpg,3410,1580,3456,1945
2778,5,frame_02778.jpg,3425,1581,3470,1946
2779,5,frame_02779.jpg,3428,1581,3476,1946
2780,5,frame_02780.jpg,3430,1582,3479,1946
2781,5,frame_02781.jpg,3434,1582,3483,1947
2782,5,frame_02782.jpg,3444,1583,3493,1948
2783,5,frame_02783.jpg,3456,1584,3503,1950
